index,customer_city,order_purchase_timestamp,total_sales_x,total_revenue,total_sales_y
10846,capivari,2017-12-05,1,319.0,1
10847,capivari,2018-01-07,2,76.8,2
10848,capivari,2018-01-23,1,79.9,1
10849,capivari,2018-02-03,1,45.9,1
10850,capivari,2018-03-07,1,44.9,1
10851,capivari,2018-04-12,1,129.0,1
10852,capivari,2018-04-17,1,196.8,1
10853,capivari,2018-04-18,1,269.9,1
10854,capivari,2018-05-04,1,14.9,1
10855,capivari,2018-05-06,1,69.9,1
10856,capivari,2018-07-22,1,49.99,1
10857,capivari,2018-07-23,1,49.9,1
10858,capivari,2018-07-27,1,39.99,1
10859,capivari,2018-08-23,1,85.9,1
10860,capivari de baixo,2017-03-09,1,20.9,1
10861,capivari de baixo,2017-11-11,2,155.99,2
10862,capivari de baixo,2018-02-08,1,101.0,1
10863,capivari de baixo,2018-05-10,1,599.0,1
10864,capivari do sul,2017-07-01,1,159.0,1
10865,capoeiras,2017-10-10,1,143.0,1
10866,caputira,2017-09-12,1,305.28,1
10867,caputira,2017-12-06,1,149.0,1
10868,caracol,2017-09-14,1,94.0,1
10869,caraguatatuba,2017-01-27,1,129.9,1
10870,caraguatatuba,2017-03-04,1,249.99,1
10871,caraguatatuba,2017-03-17,1,449.0,1
10872,caraguatatuba,2017-03-29,1,89.9,1
10873,caraguatatuba,2017-04-18,1,98.0,1
10874,caraguatatuba,2017-04-25,1,59.0,1
10875,caraguatatuba,2017-04-30,1,268.0,1
10876,caraguatatuba,2017-05-09,1,156.2,1
10877,caraguatatuba,2017-05-18,1,269.0,1
10878,caraguatatuba,2017-05-19,1,69.0,1
10879,caraguatatuba,2017-06-30,1,64.0,1
10880,caraguatatuba,2017-07-02,1,56.99,1
10881,caraguatatuba,2017-07-04,2,60.79,2
10882,caraguatatuba,2017-07-12,1,5.7,1
10883,caraguatatuba,2017-07-13,1,52.9,1
10884,caraguatatuba,2017-07-18,2,119.8,2
10885,caraguatatuba,2017-07-30,1,54.9,1
10886,caraguatatuba,2017-08-09,2,51.8,2
10887,caraguatatuba,2017-08-14,2,204.95,2
10888,caraguatatuba,2017-08-24,1,14.9,1
10889,caraguatatuba,2017-08-28,1,69.0,1
10890,caraguatatuba,2017-09-07,1,48.9,1
10891,caraguatatuba,2017-09-15,1,359.9,1
10892,caraguatatuba,2017-09-24,1,349.9,1
10893,caraguatatuba,2017-09-30,1,89.9,1
10894,caraguatatuba,2017-10-03,1,99.0,1
10895,caraguatatuba,2017-10-09,1,61.8,1
10896,caraguatatuba,2017-10-17,4,316.0,4
10897,caraguatatuba,2017-10-18,1,69.9,1
10898,caraguatatuba,2017-10-26,1,219.99,1
10899,caraguatatuba,2017-11-13,1,9.99,1
10900,caraguatatuba,2017-11-17,1,299.99,1
10901,caraguatatuba,2017-12-07,1,84.99,1
10902,caraguatatuba,2017-12-25,1,89.91,1
10903,caraguatatuba,2018-01-03,1,1009.0,1
10904,caraguatatuba,2018-01-05,1,169.9,1
10905,caraguatatuba,2018-01-07,2,56.0,2
10906,caraguatatuba,2018-01-10,1,29.5,1
10907,caraguatatuba,2018-01-18,1,229.99,1
10908,caraguatatuba,2018-01-19,1,249.99,1
10909,caraguatatuba,2018-01-20,1,84.44,1
10910,caraguatatuba,2018-01-22,2,93.89,2
10911,caraguatatuba,2018-01-24,1,69.9,1
10912,caraguatatuba,2018-02-14,1,67.5,1
10913,caraguatatuba,2018-02-15,1,74.9,1
10914,caraguatatuba,2018-03-20,2,238.0,2
10915,caraguatatuba,2018-03-23,1,99.0,1
10916,caraguatatuba,2018-04-02,1,17.99,1
10917,caraguatatuba,2018-04-04,2,164.6,2
10918,caraguatatuba,2018-04-06,1,169.99,1
10919,caraguatatuba,2018-04-13,2,28.0,2
10920,caraguatatuba,2018-04-25,2,179.8,2
10921,caraguatatuba,2018-04-28,6,379.40000000000003,6
10922,caraguatatuba,2018-05-01,1,308.0,1
10923,caraguatatuba,2018-05-05,1,142.9,1
10924,caraguatatuba,2018-05-08,1,144.0,1
10925,caraguatatuba,2018-05-15,1,166.0,1
10926,caraguatatuba,2018-05-17,1,209.99,1
10927,caraguatatuba,2018-05-19,1,96.9,1
10928,caraguatatuba,2018-05-28,1,158.99,1
10929,caraguatatuba,2018-05-29,2,48.89,2
10930,caraguatatuba,2018-06-08,8,505.29999999999995,8
10931,caraguatatuba,2018-06-09,1,99.99,1
10932,caraguatatuba,2018-06-17,3,47.97,3
10933,caraguatatuba,2018-06-19,1,197.5,1
10934,caraguatatuba,2018-06-25,1,49.9,1
10935,caraguatatuba,2018-06-30,1,80.0,1
10936,caraguatatuba,2018-07-13,1,14.9,1
10937,caraguatatuba,2018-07-21,1,59.85,1
10938,caraguatatuba,2018-07-28,1,30.99,1
10939,caraguatatuba,2018-08-08,3,871.19,3
10940,caraguatatuba,2018-08-16,1,88.83,1
10941,caraguatatuba,2018-08-17,1,36.49,1
10942,caraguatatuba,2018-08-23,1,139.0,1
10943,carai,2017-11-24,2,76.0,2
10944,carai,2018-01-07,1,255.0,1
10945,carai,2018-02-14,1,25.9,1
10946,carai,2018-03-24,1,17.99,1
10947,carai,2018-07-26,1,17.0,1
10948,carai,2018-08-10,2,89.98,2
10949,caraiba,2017-08-29,1,279.9,1
10950,caraiba,2018-04-30,1,136.99,1
10951,caraibas,2017-11-27,1,235.9,1
10952,carajas,2017-02-05,1,159.0,1
10953,carajas,2017-04-23,1,164.33,1
10954,carajas,2018-07-11,1,59.99,1
10955,carajas,2018-08-14,1,99.9,1
10956,carambei,2017-05-08,2,41.4,2
10957,carambei,2017-11-24,1,249.5,1
10958,carambei,2018-07-08,1,99.9,1
10959,carandai,2017-02-11,1,20.9,1
10960,carandai,2017-03-07,2,119.98,2
10961,carandai,2017-03-28,1,26.9,1
10962,carandai,2017-06-13,1,96.8,1
10963,carandai,2017-11-23,1,110.9,1
10964,carandai,2017-12-03,1,70.97,1
10965,carandai,2018-01-10,1,17.9,1
10966,carandai,2018-04-18,1,495.95,1
10967,carandai,2018-04-21,2,107.91,2
10968,carandai,2018-04-27,1,19.99,1
10969,carangola,2017-02-13,1,35.0,1
10970,carangola,2017-03-01,1,35.0,1
10971,carangola,2017-04-02,2,78.0,2
10972,carangola,2017-05-30,1,16.0,1
10973,carangola,2017-07-12,1,49.0,1
10974,carangola,2017-07-15,1,64.9,1
10975,carangola,2017-10-05,1,34.9,1
10976,carangola,2017-10-23,1,19.99,1
10977,carangola,2017-11-14,3,117.1,3
10978,carangola,2017-12-08,1,499.99,1
10979,carangola,2018-01-16,1,179.0,1
10980,carangola,2018-03-02,1,325.0,1
10981,carangola,2018-03-16,1,180.0,1
10982,carangola,2018-03-20,1,110.0,1
10983,carangola,2018-04-09,1,889.0,1
10984,carangola,2018-04-11,1,569.0,1
10985,carangola,2018-04-25,1,169.9,1
10986,carangola,2018-06-02,1,148.9,1
10987,carangola,2018-06-22,1,84.9,1
10988,carangola,2018-07-18,2,254.0,2
10989,carangola,2018-07-28,1,23.99,1
10990,carangola,2018-08-04,1,195.0,1
10991,carangola,2018-08-08,1,134.9,1
10992,carangola,2018-08-20,1,27.9,1
10993,carapebus,2017-04-24,1,37.0,1
10994,carapebus,2017-07-01,1,129.99,1
10995,carapebus,2017-11-15,1,199.0,1
10996,carapebus,2017-12-07,1,249.99,1
10997,carapebus,2018-02-12,1,80.99,1
10998,carapicuiba,2017-02-07,2,52.0,2
10999,carapicuiba,2017-02-08,2,169.96,2
11000,carapicuiba,2017-02-22,1,77.08,1
11001,carapicuiba,2017-03-04,1,129.0,1
11002,carapicuiba,2017-03-05,1,49.99,1
11003,carapicuiba,2017-03-07,1,68.9,1
11004,carapicuiba,2017-03-08,1,66.99,1
11005,carapicuiba,2017-03-15,2,260.99,2
11006,carapicuiba,2017-03-16,1,97.9,1
11007,carapicuiba,2017-03-23,2,99.8,2
11008,carapicuiba,2017-03-25,3,85.88,3
11009,carapicuiba,2017-03-26,1,34.9,1
11010,carapicuiba,2017-03-27,1,34.9,1
11011,carapicuiba,2017-04-05,3,41.7,3
11012,carapicuiba,2017-04-07,2,220.0,2
11013,carapicuiba,2017-04-16,1,39.0,1
11014,carapicuiba,2017-04-18,1,23.9,1
11015,carapicuiba,2017-04-24,1,64.99,1
11016,carapicuiba,2017-05-13,1,89.5,1
11017,carapicuiba,2017-05-19,1,69.9,1
11018,carapicuiba,2017-05-24,1,74.0,1
11019,carapicuiba,2017-05-29,1,18.99,1
11020,carapicuiba,2017-06-02,1,99.0,1
11021,carapicuiba,2017-06-08,1,329.99,1
11022,carapicuiba,2017-06-09,6,93.4,6
11023,carapicuiba,2017-06-11,4,656.7,4
11024,carapicuiba,2017-06-15,1,99.99,1
11025,carapicuiba,2017-06-16,1,56.99,1
11026,carapicuiba,2017-06-17,1,157.99,1
11027,carapicuiba,2017-06-20,1,44.9,1
11028,carapicuiba,2017-06-23,1,12.5,1
11029,carapicuiba,2017-06-25,1,154.9,1
11030,carapicuiba,2017-07-03,1,25.99,1
11031,carapicuiba,2017-07-11,2,106.47,2
11032,carapicuiba,2017-07-14,1,22.5,1
11033,carapicuiba,2017-07-16,1,139.9,1
11034,carapicuiba,2017-07-18,1,86.0,1
11035,carapicuiba,2017-07-22,1,130.2,1
11036,carapicuiba,2017-07-29,2,217.89,2
11037,carapicuiba,2017-08-02,1,26.9,1
11038,carapicuiba,2017-08-03,2,418.9,2
11039,carapicuiba,2017-08-07,1,100.0,1
11040,carapicuiba,2017-08-11,2,119.8,2
11041,carapicuiba,2017-08-13,2,176.89,2
11042,carapicuiba,2017-08-15,2,84.44999999999999,2
11043,carapicuiba,2017-08-16,1,119.9,1
11044,carapicuiba,2017-08-17,1,59.9,1
11045,carapicuiba,2017-08-18,3,126.16,3
11046,carapicuiba,2017-08-19,1,869.99,1
11047,carapicuiba,2017-08-22,1,21.99,1
11048,carapicuiba,2017-08-26,2,265.89,2
11049,carapicuiba,2017-08-31,1,195.0,1
11050,carapicuiba,2017-09-04,1,59.9,1
11051,carapicuiba,2017-09-06,1,18.9,1
11052,carapicuiba,2017-09-09,1,54.9,1
11053,carapicuiba,2017-09-10,1,159.94,1
11054,carapicuiba,2017-09-13,1,29.0,1
11055,carapicuiba,2017-09-15,1,179.99,1
11056,carapicuiba,2017-09-21,2,23.8,2
11057,carapicuiba,2017-09-23,1,16.9,1
11058,carapicuiba,2017-09-29,1,120.99,1
11059,carapicuiba,2017-09-30,1,49.0,1
11060,carapicuiba,2017-10-03,1,25.6,1
11061,carapicuiba,2017-10-06,1,54.9,1
11062,carapicuiba,2017-10-09,1,30.7,1
11063,carapicuiba,2017-10-12,1,98.49,1
11064,carapicuiba,2017-10-13,1,73.76,1
11065,carapicuiba,2017-10-16,2,221.0,2
11066,carapicuiba,2017-10-17,3,217.79000000000002,3
11067,carapicuiba,2017-10-19,2,243.56,2
11068,carapicuiba,2017-10-20,2,431.12,2
11069,carapicuiba,2017-10-21,1,19.9,1
11070,carapicuiba,2017-10-22,1,30.21,1
11071,carapicuiba,2017-10-24,1,44.9,1
11072,carapicuiba,2017-10-26,2,110.0,2
11073,carapicuiba,2017-10-28,2,36.98,2
11074,carapicuiba,2017-10-30,2,80.39,2
11075,carapicuiba,2017-11-02,2,229.8,2
11076,carapicuiba,2017-11-05,2,146.17000000000002,2
11077,carapicuiba,2017-11-08,1,79.0,1
11078,carapicuiba,2017-11-09,1,43.99,1
11079,carapicuiba,2017-11-14,1,58.9,1
11080,carapicuiba,2017-11-16,1,24.9,1
11081,carapicuiba,2017-11-18,1,119.99,1
11082,carapicuiba,2017-11-20,2,155.8,2
11083,carapicuiba,2017-11-24,2,133.99,2
11084,carapicuiba,2017-11-25,1,109.9,1
11085,carapicuiba,2017-11-26,1,24.5,1
11086,carapicuiba,2017-11-27,1,79.9,1
11087,carapicuiba,2017-11-28,1,31.9,1
11088,carapicuiba,2017-12-02,1,34.9,1
11089,carapicuiba,2017-12-04,1,63.99,1
11090,carapicuiba,2017-12-06,1,49.9,1
11091,carapicuiba,2017-12-07,1,13.99,1
11092,carapicuiba,2017-12-08,1,18.9,1
11093,carapicuiba,2017-12-10,1,73.39,1
11094,carapicuiba,2017-12-13,2,99.8,2
11095,carapicuiba,2017-12-15,1,53.9,1
11096,carapicuiba,2017-12-20,1,59.99,1
11097,carapicuiba,2017-12-27,1,21.99,1
11098,carapicuiba,2017-12-29,1,19.9,1
11099,carapicuiba,2017-12-31,1,89.9,1
11100,carapicuiba,2018-01-01,1,185.0,1
11101,carapicuiba,2018-01-03,1,59.99,1
11102,carapicuiba,2018-01-06,1,89.0,1
11103,carapicuiba,2018-01-09,1,32.2,1
11104,carapicuiba,2018-01-10,2,94.80000000000001,2
11105,carapicuiba,2018-01-11,1,82.0,1
11106,carapicuiba,2018-01-14,1,47.49,1
11107,carapicuiba,2018-01-17,1,199.9,1
11108,carapicuiba,2018-01-19,3,190.89000000000001,3
11109,carapicuiba,2018-01-20,1,22.99,1
11110,carapicuiba,2018-01-22,2,109.9,2
11111,carapicuiba,2018-01-23,3,199.7,3
11112,carapicuiba,2018-01-25,1,89.99,1
11113,carapicuiba,2018-01-26,2,194.9,2
11114,carapicuiba,2018-01-28,1,269.0,1
11115,carapicuiba,2018-01-29,1,58.9,1
11116,carapicuiba,2018-02-01,1,39.47,1
11117,carapicuiba,2018-02-03,1,39.9,1
11118,carapicuiba,2018-02-10,1,120.0,1
11119,carapicuiba,2018-02-11,1,19.9,1
11120,carapicuiba,2018-02-12,3,64.77,3
11121,carapicuiba,2018-02-13,5,607.54,5
11122,carapicuiba,2018-02-15,1,42.9,1
11123,carapicuiba,2018-02-18,2,46.19,2
11124,carapicuiba,2018-02-21,3,155.89,3
11125,carapicuiba,2018-02-22,1,29.9,1
11126,carapicuiba,2018-02-23,1,412.0,1
11127,carapicuiba,2018-02-24,1,179.1,1
11128,carapicuiba,2018-02-26,1,150.0,1
11129,carapicuiba,2018-02-27,3,180.87,3
11130,carapicuiba,2018-03-03,1,119.9,1
11131,carapicuiba,2018-03-04,3,378.8,3
11132,carapicuiba,2018-03-06,1,69.9,1
11133,carapicuiba,2018-03-09,1,65.9,1
11134,carapicuiba,2018-03-11,1,19.99,1
11135,carapicuiba,2018-03-19,5,135.82,5
11136,carapicuiba,2018-03-23,1,95.0,1
11137,carapicuiba,2018-03-24,1,17.0,1
11138,carapicuiba,2018-03-25,1,56.89,1
11139,carapicuiba,2018-03-26,2,341.95,2
11140,carapicuiba,2018-03-27,1,118.8,1
11141,carapicuiba,2018-03-29,1,412.0,1
11142,carapicuiba,2018-03-30,1,61.99,1
11143,carapicuiba,2018-04-01,3,287.70000000000005,3
11144,carapicuiba,2018-04-02,1,215.0,1
11145,carapicuiba,2018-04-03,1,166.99,1
11146,carapicuiba,2018-04-04,5,226.45,5
11147,carapicuiba,2018-04-05,1,30.9,1
11148,carapicuiba,2018-04-06,2,739.89,2
11149,carapicuiba,2018-04-07,2,478.0,2
11150,carapicuiba,2018-04-08,2,549.97,2
11151,carapicuiba,2018-04-09,1,66.76,1
11152,carapicuiba,2018-04-10,2,110.89,2
11153,carapicuiba,2018-04-11,3,102.4,3
11154,carapicuiba,2018-04-13,2,267.5,2
11155,carapicuiba,2018-04-15,1,76.0,1
11156,carapicuiba,2018-04-17,1,86.42,1
11157,carapicuiba,2018-04-19,4,364.69,4
11158,carapicuiba,2018-04-20,2,189.89000000000001,2
11159,carapicuiba,2018-04-22,1,279.9,1
11160,carapicuiba,2018-04-26,2,179.38,2
11161,carapicuiba,2018-04-27,2,80.34,2
11162,carapicuiba,2018-04-28,2,55.9,2
11163,carapicuiba,2018-04-29,1,119.99,1
11164,carapicuiba,2018-05-03,1,23.99,1
11165,carapicuiba,2018-05-07,1,39.0,1
11166,carapicuiba,2018-05-08,1,29.99,1
11167,carapicuiba,2018-05-09,5,176.39,5
11168,carapicuiba,2018-05-11,4,139.6,4
11169,carapicuiba,2018-05-12,3,186.34,3
11170,carapicuiba,2018-05-14,1,145.0,1
11171,carapicuiba,2018-05-15,3,184.89000000000001,3
11172,carapicuiba,2018-05-17,1,77.99,1
11173,carapicuiba,2018-05-21,2,249.8,2
11174,carapicuiba,2018-05-22,2,266.8,2
11175,carapicuiba,2018-05-27,1,18.9,1
11176,carapicuiba,2018-05-30,1,39.89,1
11177,carapicuiba,2018-05-31,2,59.8,2
11178,carapicuiba,2018-06-04,2,145.3,2
11179,carapicuiba,2018-06-05,2,154.9,2
11180,carapicuiba,2018-06-07,1,29.9,1
11181,carapicuiba,2018-06-08,5,112.19,5
11182,carapicuiba,2018-06-11,4,418.1,4
11183,carapicuiba,2018-06-13,1,299.99,1
11184,carapicuiba,2018-06-14,2,153.0,2
11185,carapicuiba,2018-06-18,2,129.89,2
11186,carapicuiba,2018-06-19,4,256.69,4
11187,carapicuiba,2018-06-24,2,25.4,2
11188,carapicuiba,2018-06-25,1,349.0,1
11189,carapicuiba,2018-07-02,1,129.49,1
11190,carapicuiba,2018-07-04,1,49.0,1
11191,carapicuiba,2018-07-05,1,89.99,1
11192,carapicuiba,2018-07-10,1,62.9,1
11193,carapicuiba,2018-07-18,1,317.0,1
11194,carapicuiba,2018-07-20,3,146.9,3
11195,carapicuiba,2018-07-21,2,29.8,2
11196,carapicuiba,2018-07-22,3,154.8,3
11197,carapicuiba,2018-07-24,2,237.89000000000001,2
11198,carapicuiba,2018-07-25,2,75.99,2
11199,carapicuiba,2018-07-26,1,29.99,1
11200,carapicuiba,2018-07-28,4,133.6,4
11201,carapicuiba,2018-07-29,1,89.0,1
11202,carapicuiba,2018-07-30,2,137.0,2
11203,carapicuiba,2018-07-31,3,142.9,3
11204,carapicuiba,2018-08-01,1,186.0,1
11205,carapicuiba,2018-08-02,1,265.0,1
11206,carapicuiba,2018-08-03,3,377.8,3
11207,carapicuiba,2018-08-04,1,92.5,1
11208,carapicuiba,2018-08-06,1,46.99,1
11209,carapicuiba,2018-08-08,1,59.9,1
11210,carapicuiba,2018-08-09,5,78.59,5
11211,carapicuiba,2018-08-10,1,135.0,1
11212,carapicuiba,2018-08-11,2,70.0,2
11213,carapicuiba,2018-08-12,1,39.9,1
11214,carapicuiba,2018-08-13,2,299.8,2
11215,carapicuiba,2018-08-14,1,895.0,1
11216,carapicuiba,2018-08-16,4,192.0,4
11217,carapicuiba,2018-08-21,1,64.99,1
11218,carapicuiba,2018-08-22,1,11.55,1
11219,carapicuiba,2018-08-25,1,95.4,1
11220,carapicuiba,2018-08-28,1,99.9,1
11221,caratinga,2016-10-07,1,193.8,1
11222,caratinga,2017-01-27,1,219.99,1
11223,caratinga,2017-01-29,1,239.9,1
11224,caratinga,2017-02-19,1,44.99,1
11225,caratinga,2017-04-25,2,427.8,2
11226,caratinga,2017-05-08,1,93.5,1
11227,caratinga,2017-05-22,1,67.91,1
11228,caratinga,2017-05-28,1,89.9,1
11229,caratinga,2017-05-31,1,199.9,1
11230,caratinga,2017-06-03,1,329.99,1
11231,caratinga,2017-06-07,1,89.9,1
11232,caratinga,2017-07-12,1,31.9,1
11233,caratinga,2017-08-19,2,46.89,2
11234,caratinga,2017-08-25,1,164.9,1
11235,caratinga,2017-09-03,1,189.9,1
11236,caratinga,2017-10-15,1,159.0,1
11237,caratinga,2017-10-29,1,146.99,1
11238,caratinga,2017-11-01,1,71.8,1
11239,caratinga,2017-11-12,2,165.8,2
11240,caratinga,2017-11-17,1,75.0,1
11241,caratinga,2017-11-24,3,94.35,3
11242,caratinga,2017-11-30,1,235.0,1
11243,caratinga,2017-12-02,1,198.0,1
11244,caratinga,2017-12-03,2,195.3,2
11245,caratinga,2017-12-04,1,1399.5,1
11246,caratinga,2017-12-07,1,89.99,1
11247,caratinga,2018-01-02,1,119.9,1
11248,caratinga,2018-01-07,1,49.95,1
11249,caratinga,2018-01-09,1,248.99,1
11250,caratinga,2018-01-28,1,24.99,1
11251,caratinga,2018-02-19,1,57.99,1
11252,caratinga,2018-02-22,1,219.99,1
11253,caratinga,2018-02-23,1,109.9,1
11254,caratinga,2018-03-04,1,31.9,1
11255,caratinga,2018-03-06,1,29.0,1
11256,caratinga,2018-03-08,3,159.0,3
11257,caratinga,2018-03-09,1,89.9,1
11258,caratinga,2018-03-12,1,33.9,1
11259,caratinga,2018-03-22,1,149.9,1
11260,caratinga,2018-03-26,1,99.9,1
11261,caratinga,2018-04-04,1,57.9,1
11262,caratinga,2018-04-13,1,120.0,1
11263,caratinga,2018-04-23,1,51.45,1
11264,caratinga,2018-04-25,1,99.9,1
11265,caratinga,2018-04-26,1,69.9,1
11266,caratinga,2018-05-01,1,70.0,1
11267,caratinga,2018-05-14,1,949.9,1
11268,caratinga,2018-05-15,3,239.70000000000002,3
11269,caratinga,2018-06-07,1,44.49,1
11270,caratinga,2018-06-13,1,89.7,1
11271,caratinga,2018-07-11,1,28.99,1
11272,caratinga,2018-07-15,3,505.43999999999994,3
11273,caratinga,2018-07-17,1,50.0,1
11274,caratinga,2018-07-20,1,69.9,1
11275,caratinga,2018-07-24,1,30.0,1
11276,caratinga,2018-07-27,2,279.9,2
11277,caraubas,2018-03-30,1,649.9,1
11278,caraubas,2018-05-03,1,159.49,1
11279,caraubas,2018-08-13,1,249.9,1
11280,caravelas,2017-03-15,1,27.5,1
11281,caravelas,2017-07-10,1,179.9,1
11282,caravelas,2018-06-26,1,149.0,1
11283,carazinho,2017-02-02,1,155.0,1
11284,carazinho,2017-08-10,2,279.98,2
11285,carazinho,2017-08-17,1,28.99,1
11286,carazinho,2017-10-09,1,245.0,1
11287,carazinho,2017-10-29,1,142.5,1
11288,carazinho,2017-11-01,1,7.5,1
11289,carazinho,2017-11-11,1,24.9,1
11290,carazinho,2017-11-23,1,156.25,1
11291,carazinho,2018-01-09,1,79.9,1
11292,carazinho,2018-01-30,1,13.65,1
11293,carazinho,2018-03-12,1,25.0,1
11294,carazinho,2018-03-26,1,54.99,1
11295,carazinho,2018-04-04,1,37.88,1
11296,carazinho,2018-04-07,1,36.9,1
11297,carazinho,2018-04-19,2,252.9,2
11298,carazinho,2018-05-04,1,48.9,1
11299,carazinho,2018-05-12,1,79.9,1
11300,carazinho,2018-05-24,1,69.9,1
11301,carazinho,2018-06-02,1,89.9,1
11302,carazinho,2018-06-19,1,78.0,1
11303,carbonita,2017-04-18,1,309.99,1
11304,carbonita,2017-08-30,1,309.99,1
11305,carbonita,2017-10-27,1,89.99,1
11306,carbonita,2017-11-29,1,45.9,1
11307,cardoso,2017-01-10,1,380.0,1
11308,cardoso,2017-02-02,1,53.95,1
11309,cardoso,2017-02-09,1,178.0,1
11310,cardoso,2017-11-28,1,235.9,1
11311,cardoso,2017-12-14,1,59.97,1
11312,cardoso,2018-06-15,1,36.99,1
11313,cardoso moreira,2017-09-02,1,129.9,1
11314,cardoso moreira,2017-09-18,1,89.9,1
11315,cardoso moreira,2017-12-04,1,29.9,1
11316,cardoso moreira,2018-05-29,1,90.0,1
11317,cardoso moreira,2018-07-16,1,50.0,1
11318,cardoso moreira,2018-08-05,1,110.32,1
11319,careacu,2017-12-19,1,79.49,1
11320,careacu,2018-08-04,2,36.64,2
11321,cariacica,2016-10-06,1,69.9,1
11322,cariacica,2017-02-11,1,189.9,1
11323,cariacica,2017-02-20,3,163.17000000000002,3
11324,cariacica,2017-03-08,1,59.9,1
11325,cariacica,2017-03-16,1,179.99,1
11326,cariacica,2017-03-24,1,59.0,1
11327,cariacica,2017-03-31,1,109.7,1
11328,cariacica,2017-04-20,1,489.9,1
11329,cariacica,2017-04-21,1,45.0,1
11330,cariacica,2017-05-02,1,379.0,1
11331,cariacica,2017-05-03,2,117.0,2
11332,cariacica,2017-05-11,1,889.99,1
11333,cariacica,2017-05-14,1,59.55,1
11334,cariacica,2017-05-15,1,97.0,1
11335,cariacica,2017-05-19,1,240.35,1
11336,cariacica,2017-05-21,1,64.99,1
11337,cariacica,2017-05-27,1,83.36,1
11338,cariacica,2017-05-28,1,95.9,1
11339,cariacica,2017-06-07,2,162.89,2
11340,cariacica,2017-06-13,1,219.99,1
11341,cariacica,2017-06-15,1,17.99,1
11342,cariacica,2017-07-16,1,45.5,1
11343,cariacica,2017-07-17,1,99.0,1
11344,cariacica,2017-07-21,1,59.99,1
11345,cariacica,2017-07-30,1,66.9,1
11346,cariacica,2017-08-21,1,26.9,1
11347,cariacica,2017-08-25,1,119.9,1
11348,cariacica,2017-08-29,1,229.0,1
11349,cariacica,2017-08-31,1,169.9,1
11350,cariacica,2017-09-06,1,99.0,1
11351,cariacica,2017-09-21,1,19.99,1
11352,cariacica,2017-09-24,1,79.0,1
11353,cariacica,2017-09-26,3,218.88,3
11354,cariacica,2017-09-29,2,152.63,2
11355,cariacica,2017-10-12,1,117.3,1
11356,cariacica,2017-10-16,1,75.0,1
11357,cariacica,2017-10-20,1,89.99,1
11358,cariacica,2017-10-25,1,30.21,1
11359,cariacica,2017-10-27,1,29.99,1
11360,cariacica,2017-10-30,1,146.99,1
11361,cariacica,2017-10-31,4,276.48,4
11362,cariacica,2017-11-02,2,179.99,2
11363,cariacica,2017-11-09,1,169.99,1
11364,cariacica,2017-11-17,2,95.84,2
11365,cariacica,2017-11-24,3,464.9,3
11366,cariacica,2017-11-25,2,277.0,2
11367,cariacica,2017-12-01,3,91.69999999999999,3
11368,cariacica,2017-12-04,1,39.99,1
11369,cariacica,2017-12-06,1,23.8,1
11370,cariacica,2017-12-10,1,120.0,1
11371,cariacica,2017-12-12,1,108.0,1
11372,cariacica,2017-12-15,1,134.9,1
11373,cariacica,2017-12-26,1,89.9,1
11374,cariacica,2018-01-10,1,29.5,1
11375,cariacica,2018-01-12,1,39.99,1
11376,cariacica,2018-01-13,3,285.70000000000005,3
11377,cariacica,2018-01-20,1,49.9,1
11378,cariacica,2018-01-29,2,64.89,2
11379,cariacica,2018-02-04,1,199.9,1
11380,cariacica,2018-02-09,1,15.0,1
11381,cariacica,2018-02-11,3,339.0,3
11382,cariacica,2018-02-14,1,69.9,1
11383,cariacica,2018-02-21,1,27.9,1
11384,cariacica,2018-03-09,1,78.9,1
11385,cariacica,2018-03-10,1,325.0,1
11386,cariacica,2018-03-12,1,29.98,1
11387,cariacica,2018-03-16,1,89.9,1
11388,cariacica,2018-03-20,1,173.0,1
11389,cariacica,2018-03-21,1,32.98,1
11390,cariacica,2018-03-22,2,105.99,2
11391,cariacica,2018-03-27,1,61.99,1
11392,cariacica,2018-03-28,1,149.9,1
11393,cariacica,2018-04-02,1,254.9,1
11394,cariacica,2018-04-04,2,239.9,2
11395,cariacica,2018-04-05,2,99.3,2
11396,cariacica,2018-04-08,1,27.99,1
11397,cariacica,2018-04-10,1,89.99,1
